game_pk,inning_topbot,game_date,player_name,pitcher,home_team,away_team,p_throws,fielding_team,launch_speed,estimated_woba_using_speedangle,estimated_ba_using_speedangle,home_score,away_score,delta_run_exp,strikeout,grounded_into_double_play,single,double,triple,home_run,walk,field_out,fielders_choice_out,hit_by_pitch,sac_fly,field_error,caught_stealing_2b,catcher_interf,fielders_choice,double_play,sac_bunt,caught_stealing_home,caught_stealing_3b,other_out,barrel,hitting_team,hitting_runs,hits,outs,walks,xbh,avg,era,slg,obp,ops,whip,games_played,hr9
745361,Bot,2024-04-05,"Cease, Dylan",656302,SF,SD,R,SD,92.03333333333335,0.2988862,0.2363333333333333,1,1,0.273,1.0,0,0,1,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SF,1.0,1,3,1,1,0.25,9.0,0.5,0.4,0.9,2.0,1,0.0
747143,Bot,2024-04-05,"Henry, Tommy",674072,ATL,AZ,L,AZ,89.55,0.430852,0.48075,1,3,0.6869999999999998,1.0,0,2,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,ATL,1.0,2,2,1,0,0.5,9.0,0.5,0.6,1.1,3.0,1,0.0
747143,Top,2024-04-05,"Strider, Spencer",675911,ATL,AZ,R,ATL,86.31666666666666,0.5195714285714286,0.47383333333333333,0,3,2.686,1.0,0,2,1,0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,AZ,3.0,4,3,0,2,0.5714285714285714,27.0,1.1428571428571428,0.5714285714285714,1.7142857142857142,4.0,1,9.0
746249,Bot,2024-04-05,"Crawford, Kutter",676710,LAA,BOS,R,BOS,81.7,0.002,0.006,0,0,-0.505,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAA,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745361,Top,2024-04-05,"Hicks, Jordan",663855,SF,SD,R,SF,86.15,0.25325000000000003,0.263,0,1,0.9019999999999999,0.0,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SD,1.0,2,2,0,1,0.5,9.0,0.75,0.5,1.25,2.0,1,0.0
745033,Top,2024-04-05,"Bradford, Cody",674003,TEX,HOU,L,TEX,98.375,0.6885,0.528,0,0,-0.427,0.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,HOU,0.0,1,2,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1,0.0
746497,Bot,2024-04-05,"Sears, JP",676664,DET,OAK,L,OAK,89.39999999999999,0.4023333333333334,0.422,0,0,-0.542,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DET,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746497,Top,2024-04-05,"Skubal, Tarik",669373,DET,OAK,L,DET,85.89999999999999,0.258,0.36566666666666664,0,0,-0.368,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,OAK,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745524,Bot,2024-04-05,"Rodriguez, Grayson",680570,PIT,BAL,R,BAL,96.23333333333333,0.43108620000000003,0.47700000000000004,0,0,-0.534,1.0,0,1,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PIT,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
745524,Top,2024-04-05,"Jones, Jared",683003,PIT,BAL,R,PIT,99.5,0.123,0.32,0,0,-0.346,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BAL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746576,Bot,2024-04-05,"Littell, Zack",641793,COL,TB,R,TB,88.16666666666667,0.267,0.318,1,1,0.637,2.0,0,0,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,COL,1.0,2,3,0,2,0.4,9.0,0.8,0.4,1.2000000000000002,2.0,1,0.0
746249,Top,2024-04-05,"Canning, Griffin",656288,LAA,BOS,R,LAA,94.55,0.18660775000000002,0.02,0,0,-0.531,1.0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BOS,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
745766,Top,2024-04-06,"Schmidt, Clarke",657376,NYY,TOR,R,NYY,80.7,0.1365,0.18966666666666665,0,0,-0.33399999999999996,1.0,0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TOR,0.0,1,3,0,1,0.25,0.0,0.5,0.25,0.75,1.0,1,0.0
745359,Top,2024-04-06,"Winn, Keaton",676775,SF,SD,R,SF,97.1,0.31606157142857144,0.255,0,4,3.893,1.0,0,2,0,0,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SD,4.0,3,3,1,1,0.5,36.0,1.0,0.5714285714285714,1.5714285714285714,4.0,1,9.0
745031,Top,2024-04-06,"Gray, Jon",592351,TEX,HOU,R,TEX,91.625,0.4016,0.528,0,0,-0.313,1.0,0,2,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,HOU,0.0,2,3,0,0,0.4,0.0,0.4,0.4,0.8,2.0,1,0.0
747140,Top,2024-04-06,"Fried, Max",608331,ATL,AZ,L,ATL,88.21000000000001,0.6090391818181818,0.5117,0,6,5.793,0.0,0,5,1,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,AZ,6.0,7,1,1,2,0.875,54.0,1.375,0.8888888888888888,2.263888888888889,8.0,1,9.0
746896,Bot,2024-04-06,"Yamamoto, Yoshinobu",808967,CHC,LAD,R,LAD,85.4,0.31657183333333333,0.4275,0,0,-0.19300000000000006,3.0,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CHC,0.0,2,3,1,1,0.4,0.0,0.6,0.5,1.1,3.0,1,0.0
745197,Top,2024-04-06,"Matz, Steven",571927,STL,MIA,L,STL,86.66666666666667,0.17366666666666664,0.17233333333333334,0,0,-0.58,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIA,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745197,Bot,2024-04-06,"Rogers, Trevor",669432,STL,MIA,L,MIA,100.39999999999999,0.4183333333333333,0.433,0,0,-0.496,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,STL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745031,Bot,2024-04-06,"France, J.P.",641585,TEX,HOU,R,HOU,76.06666666666666,0.24075000000000002,0.3466666666666667,0,0,-0.396,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TEX,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746896,Top,2024-04-06,"Wicks, Jordan",696136,CHC,LAD,L,CHC,95.4,0.2654862,0.3345,0,0,-0.562,2.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAD,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
745522,Bot,2024-04-06,"Wells, Tyler",669330,PIT,BAL,R,BAL,76.03333333333333,0.233,0.2333333333333333,0,0,-0.44299999999999995,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PIT,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745522,Top,2024-04-06,"Falter, Bailey",663559,PIT,BAL,L,PIT,80.7,0.414,0.3506666666666667,0,0,-0.454,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,BAL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745359,Bot,2024-04-06,"King, Michael",650633,SF,SD,R,SD,79.4,0.25125000000000003,0.262,0,4,-0.3410000000000001,0.0,0,1,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SF,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745766,Bot,2024-04-06,"Gausman, Kevin",592332,NYY,TOR,R,TOR,92.88,0.6402385,0.3268,3,0,2.5549999999999997,0.0,0,0,0,0,2.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,NYY,3.0,2,3,1,2,0.4,27.0,1.6,0.5,2.1,3.0,1,18.0
746498,Bot,2024-04-06,"Blackburn, Paul",621112,DET,OAK,R,OAK,90.525,0.73475,0.4365,0,2,-0.41100000000000003,0.0,0,0,1,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.25,DET,0.0,1,3,0,1,0.25,0.0,0.5,0.25,0.75,1.0,1,0.0
746006,Bot,2024-04-06,"Miller, Bryce",682243,MIL,SEA,R,SEA,79.9,0.033666666666666664,0.0445,0,0,-0.406,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746329,Bot,2024-04-06,"Flexen, Chris",623167,KC,CWS,R,CWS,90.45,0.369,0.393,0,0,0.068,0.0,1,2,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,KC,0.0,2,2,0,0,0.5,0.0,0.5,0.5,1.0,2.0,1,0.0
746329,Top,2024-04-06,"Wacha, Michael",608379,KC,CWS,R,KC,93.6,0.024666666666666667,0.049,0,0,-0.361,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CWS,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746575,Top,2024-04-06,"Feltner, Ryan",663372,COL,TB,R,COL,84.96666666666667,0.33585775,0.22299999999999998,0,1,0.07000000000000006,0.0,0,1,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TB,1.0,1,3,1,0,0.25,9.0,0.25,0.4,0.65,2.0,1,0.0
746498,Top,2024-04-06,"Maeda, Kenta",628317,DET,OAK,R,DET,66.06666666666666,0.5716862,0.39999999999999997,0,2,1.1839999999999997,1.0,0,0,0,0,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,OAK,2.0,1,3,1,1,0.25,18.0,1.0,0.4,1.4,2.0,1,9.0
746575,Bot,2024-04-06,"Alexander, Tyler",641302,COL,TB,L,TB,73.65,0.11399999999999999,0.18,0,1,-0.471,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,COL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746731,Bot,2024-04-06,"Severino, Luis",622663,CIN,NYM,R,NYM,99.75,0.3213333333333333,0.387,0,0,-0.47200000000000003,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CIN,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746006,Top,2024-04-06,"Hall, DL",669084,MIL,SEA,L,MIL,79.39999999999999,0.1255,0.156,0,0,-0.368,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SEA,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
744873,Top,2024-04-06,"Irvin, Jake",663623,WSH,PHI,R,WSH,98.69999999999999,0.31,0.3,0,0,-0.47200000000000003,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PHI,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746731,Top,2024-04-06,"Martinez, Nick",607259,CIN,NYM,R,CIN,61.55,0.15066666666666667,0.2415,0,0,-0.543,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,NYM,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
744873,Bot,2024-04-06,"Suárez, Ranger",624133,WSH,PHI,L,PHI,78.89999999999999,0.126,0.18566666666666667,0,0,-0.55,1.0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WSH,0.0,1,2,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1,0.0
747140,Bot,2024-04-06,"Pfaadt, Brandon",694297,ATL,AZ,R,AZ,94.7,0.12266666666666666,0.1815,0,6,-0.484,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746248,Top,2024-04-06,"Detmers, Reid",672282,LAA,BOS,L,LAA,,0.0,,0,0,-0.369,3.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOS,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746248,Bot,2024-04-06,"Whitlock, Garrett",676477,LAA,BOS,R,BOS,89.1,0.41510775,0.529,0,0,0.22000000000000003,1.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAA,0.0,1,2,1,0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.8333333333333333,2.0,1,0.0
745926,Bot,2024-04-06,"Carrasco, Carlos",471911,MIN,CLE,R,CLE,94.94999999999999,0.2770862,0.3385,1,0,0.5910000000000001,2.0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,MIN,1.0,1,3,1,1,0.25,9.0,0.75,0.4,1.15,2.0,1,0.0
745926,Top,2024-04-06,"Ryan, Joe",657746,MIN,CLE,R,MIN,76.69999999999999,0.12,0.1825,0,0,-0.376,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CLE,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746330,Top,2024-04-07,"Marsh, Alec",679525,KC,CWS,R,KC,77.66666666666667,0.29960000000000003,0.5403333333333333,0,0,0.01399999999999979,2.0,0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CWS,0.0,2,3,0,1,0.4,0.0,0.6,0.4,1.0,2.0,1,0.0
744871,Top,2024-04-07,"Gore, MacKenzie",669022,WSH,PHI,L,WSH,74.93333333333334,0.146,0.19899999999999998,0,0,-0.46900000000000003,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PHI,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746895,Bot,2024-04-07,"Stone, Gavin",694813,CHC,LAD,R,LAD,100.225,0.37877585714285716,0.503,3,0,2.298,2.0,0,2,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CHC,3.0,3,3,1,1,0.5,27.0,0.6666666666666666,0.5714285714285714,1.2380952380952381,4.0,1,0.0
746574,Bot,2024-04-07,"Pepiot, Ryan",686752,COL,TB,R,TB,85.5,0.134,0.28300000000000003,0,0,-0.278,2.0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,COL,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745362,Top,2024-04-07,"Webb, Logan",657277,SF,SD,R,SF,97.66,0.5568,0.35839999999999994,0,1,0.4580000000000001,0.0,0,1,1,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,SD,1.0,2,3,0,1,0.4,9.0,0.6,0.4,1.0,2.0,1,0.0
745032,Top,2024-04-07,"Dunning, Dane",641540,TEX,HOU,R,TEX,88.89999999999999,0.25710775,0.09233333333333334,0,0,-0.6,0.0,0,0,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,HOU,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
744871,Bot,2024-04-07,"Sánchez, Cristopher",650911,WSH,PHI,L,PHI,98.55,0.697,0.6985,0,0,-0.534,0.0,0,1,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WSH,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746493,Bot,2024-04-07,"Boyle, Joe",671212,DET,OAK,R,OAK,88.3,0.3656862,0.28375,0,2,-0.7240000000000002,0.0,0,1,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DET,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
746493,Top,2024-04-07,"Flaherty, Jack",656427,DET,OAK,R,DET,80.675,0.29283333333333333,0.44925000000000004,0,2,1.5059999999999998,2.0,0,2,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,OAK,2.0,3,3,0,1,0.5,18.0,0.8333333333333334,0.5,1.3333333333333335,3.0,1,0.0
746895,Top,2024-04-07,"Imanaga, Shota",684007,CHC,LAD,L,CHC,87.13333333333333,0.24775000000000003,0.34099999999999997,0,0,-0.5409999999999999,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAD,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746251,Top,2024-04-07,"Silseth, Chase",681217,LAA,BOS,R,LAA,56.8,0.20135775,0.149,0,0,-0.391,2.0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BOS,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
745032,Bot,2024-04-07,"Blanco, Ronel",669854,TEX,HOU,R,HOU,69.76666666666667,0.07166666666666667,0.068,0,0,-0.53,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TEX,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746251,Bot,2024-04-07,"Houck, Tanner",656557,LAA,BOS,R,BOS,87.33333333333333,0.2956224,0.262,0,0,-0.41700000000000004,1.0,0,1,0,0,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,LAA,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
745362,Bot,2024-04-07,"Waldron, Matt",663362,SF,SD,R,SD,88.85,0.24219999999999997,0.30375,0,1,0.182,1.0,0,1,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SF,0.0,2,3,0,1,0.4,0.0,0.6,0.4,1.0,2.0,1,0.0
745523,Bot,2024-04-07,"Kremer, Dean",665152,PIT,BAL,R,BAL,83.10000000000001,0.3185,0.4426666666666666,0,0,-0.31299999999999994,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PIT,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
746574,Top,2024-04-07,"Hudson, Dakota",641712,COL,TB,R,COL,86.93333333333334,0.07766666666666666,0.077,0,0,-0.522,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TB,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746003,Top,2024-04-07,"Rea, Colin",607067,MIL,SEA,R,MIL,93.775,0.4298,0.5529999999999999,0,1,0.367,1.0,0,2,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SEA,1.0,2,3,0,0,0.4,9.0,0.4,0.4,0.8,2.0,1,0.0
747141,Top,2024-04-07,"Sale, Chris",519242,ATL,AZ,L,ATL,87.45,0.27466666666666667,0.353,0,0,-0.441,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,AZ,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
747141,Bot,2024-04-07,"Nelson, Ryne",669194,ATL,AZ,R,AZ,76.89999999999999,0.018333333333333333,0.017333333333333333,0,0,-0.603,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746734,Bot,2024-04-07,"Manaea, Sean",640455,CIN,NYM,L,NYM,82.93333333333334,0.181,0.25533333333333336,0,1,-0.533,1.0,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CIN,0.0,1,3,0,0,0.25,0.0,0.25,0.25,0.5,1.0,1,0.0
745523,Top,2024-04-07,"Gonzales, Marco",594835,PIT,BAL,L,PIT,98.33333333333333,0.37875,0.48966666666666664,0,0,-0.46399999999999997,1.0,0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,BAL,0.0,1,3,0,1,0.25,0.0,0.5,0.25,0.75,1.0,1,0.0
745765,Bot,2024-04-07,"Francis, Bowden",670102,NYY,TOR,R,TOR,,0.0,,0,0,-0.5940000000000001,3.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NYY,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746330,Bot,2024-04-07,"Crochet, Garrett",676979,KC,CWS,L,CWS,97.93333333333334,0.233,0.144,0,0,-0.494,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,KC,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745765,Top,2024-04-07,"Gil, Luis",661563,NYY,TOR,R,NYY,77.0,0.18035775,0.02,0,0,-0.42900000000000005,1.0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TOR,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
745198,Top,2024-04-07,"Gibson, Kyle",502043,STL,MIA,R,STL,96.71428571428571,0.7561589999999999,0.6358571428571429,0,6,5.425,1.0,0,3,0,0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,MIA,6.0,5,3,1,2,0.625,54.0,1.375,0.6666666666666666,2.0416666666666665,6.0,1,18.0
746003,Bot,2024-04-07,"Hancock, Emerson",676106,MIL,SEA,R,SEA,92.5,0.31685714285714284,0.4444,3,1,2.343,2.0,0,3,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIL,3.0,4,3,0,1,0.5714285714285714,27.0,0.7142857142857143,0.5714285714285714,1.2857142857142856,4.0,1,0.0
746734,Top,2024-04-07,"Abbott, Andrew",671096,CIN,NYM,L,CIN,87.02000000000001,0.21059999999999998,0.2292,0,1,0.481,0.0,0,1,1,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,NYM,1.0,2,3,0,1,0.4,9.0,0.6,0.4,1.0,2.0,1,0.0
745198,Bot,2024-04-07,"Meyer, Max",676974,STL,MIA,R,MIA,86.4,0.001,0.003,0,6,-0.46599999999999997,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,STL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746654,Bot,2024-04-08,"Banks, Tanner",621383,CLE,CWS,L,CWS,79.3,0.016,0.037,0,0,-0.478,2.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CLE,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
746569,Bot,2024-04-08,"Gallen, Zac",668678,COL,AZ,R,AZ,85.7,0.1784,0.255,1,0,0.7250000000000001,2.0,0,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,COL,1.0,2,3,0,1,0.4,9.0,0.8,0.4,1.2000000000000002,2.0,1,0.0
745034,Bot,2024-04-08,"Martinez, Seth",661527,TEX,HOU,R,HOU,88.2,0.5206405000000001,0.42616666666666675,5,2,4.92,0.0,1,4,0,0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,TEX,5.0,4,2,4,0,0.6666666666666666,45.0,0.6666666666666666,0.8,1.4666666666666668,8.0,1,0.0
745034,Top,2024-04-08,"Heaney, Andrew",571760,TEX,HOU,L,TEX,100.6,0.38669457142857144,0.3385,0,2,0.579,1.0,0,2,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,HOU,2.0,2,2,2,0,0.5,18.0,0.5,0.6666666666666666,1.1666666666666665,4.0,1,0.0
746569,Top,2024-04-08,"Freeland, Kyle",607536,COL,AZ,L,COL,82.225,0.2776862,0.15875,0,0,-0.619,0.0,0,1,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,AZ,0.0,1,3,1,0,0.25,0.0,0.25,0.4,0.65,2.0,1,0.0
745432,Top,2024-04-08,"Darvish, Yu",506433,SD,CHC,R,SD,102.86666666666667,0.30325,0.3496666666666666,0,0,-0.399,1.0,0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,CHC,0.0,1,3,0,1,0.25,0.0,0.5,0.25,0.75,1.0,1,0.0
745432,Bot,2024-04-08,"Assad, Javier",665871,SD,CHC,R,CHC,53.9,0.21710775,0.194,0,0,-0.581,2.0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SD,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
744956,Bot,2024-04-08,"Castillo, Luis",622491,TOR,SEA,R,SEA,82.46666666666665,0.08566666666666667,0.09133333333333334,0,0,-0.406,0.0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,TOR,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
745761,Bot,2024-04-08,"Luzardo, Jesús",666200,NYY,MIA,L,MIA,93.25,0.4321436666666667,0.303,0,0,-0.473,0.0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,NYY,0.0,0,2,1,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0.0
746735,Bot,2024-04-08,"Ashby, Aaron",676879,CIN,MIL,L,MIL,89.93333333333334,0.24266666666666667,0.258,0,0,-0.5090000000000001,0.0,0,0,0,0,0.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,CIN,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
744956,Top,2024-04-08,"Berríos, José",621244,TOR,SEA,R,TOR,108.2,0.54185775,0.62,0,0,-0.31700000000000006,1.0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SEA,0.0,0,3,1,0,0.0,0.0,0.0,0.25,0.25,1.0,1,0.0
746252,Bot,2024-04-08,"Eflin, Zach",621107,LAA,TB,R,TB,91.58,0.20566666666666666,0.2332,2,0,1.354,1.0,0,2,0,1,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LAA,2.0,3,3,0,1,0.5,18.0,0.8333333333333334,0.5,1.3333333333333335,3.0,1,0.0
746735,Top,2024-04-08,"Ashcraft, Graham",668933,CIN,MIL,R,CIN,83.75,0.09533333333333334,0.1485,0,0,-0.515,1.0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,MIL,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
